"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NRIP3",2883.28280702899,-0.0524683466908147,0.0605189354931441,0.261055670155091,0.546048137142864
"SCUBE2",512.691596038205,0.114467044733034,0.170386263516705,0.00664469040832805,0.0945720672551064
"LOC106902749",317.528999114754,0.0388524339802658,0.0917435236129556,0.269571248965056,0.554141321579816
"DENND5A",7632.53519164579,0.162526589690573,0.0600219653963714,0.000475208403077819,0.0223561711011973
"TMEM41B",2916.45922057412,-0.0415542206735588,0.0447188518713441,0.292131143450873,0.575981149868144
"LOC106902704",66.4362756217334,-0.0332009808793514,0.0972207752954917,0.264213147780564,0.548757705482754
"IPO7",5349.53442867313,-0.0710005006939813,0.0406642477053525,0.0532912233624971,0.259863980246941
"ZNF143",790.132176991728,0.0407599052799007,0.0595355130702601,0.379851936060844,0.651568062125201
"WEE1",253.098244293123,0.034676746437189,0.082901887831224,0.411157392444785,0.676839729950255
"LOC106902744",10.1714366012976,0.0165994531826578,0.10339709874514,0.398078215014487,NA
"SWAP70",2497.76598842253,0.100259722792906,0.0766693336347345,0.0348508897458954,0.20990453448402
"LOC106902813",15.6195200234588,0.0102187282813329,0.102012212460207,0.5849375190969,NA
"LOC106902754",5.21566424535333,0.00316001551832489,0.104187356420378,0.830841920201853,NA
"SBF2",2061.7580904422,0.0436457265748441,0.0549103264539264,0.330051388240914,0.608455143702373
"LOC106902787",4.18450506451231,-0.00660217605746615,0.103209672864632,0.689099618129001,NA
"ADM",92.2364137730631,-0.0365979071972137,0.0879438447787813,0.337247966723525,0.614311810768094
"AMPD3",941.87264855419,0.0263789491502329,0.0863986942884092,0.496862232684838,0.737380693599561
"LOC106902780",821.370683734885,-0.0166379730347086,0.0628225978680015,0.724224301723965,0.872351991750742
"RNF141",4500.04028933116,0.028939964592823,0.0520075535716232,0.506032516237521,0.744850640700176
"LYVE1",14.5778377145418,-0.000245307752514683,0.100859549534388,0.989368438295282,NA
"LOC106902940",75.89593265089,-0.0140685430602151,0.0933946408135841,0.635097492813811,0.821762023146859
"MRVI1",74.9811402979516,0.0143613755119698,0.0960228156813744,0.586203264884182,0.792698555225213
"CTR9",2480.04051524321,-0.0569897207377339,0.0452716154500243,0.152074355813742,0.427278971201414
"EIF4G2",42380.8095402084,-0.0176627146769389,0.0477521364102569,0.668688731376976,0.839783113966504
